actor,avg_rating
Andrew McCarthy,3.0843333333333334
Andrew McIlroy,2.959166666666667
Andrew Moodie,3.079166666666667
Andrew Morgado,2.837894736842105
Andrew Moxham,2.8763636363636365
Andrew Prine,3.029655172413792
Andrew Rannells,3.0764285714285715
Andrew Robinson,3.270625
Andrew Santino,2.741538461538462
Andrew Schulz,3.0608333333333335
Andrew Scott,3.5499999999999994
Andrew Sensenig,2.928
Andrew S. Gilbert,3.1525
Andrew Shaver,3.2019999999999995
Andrew Simpson,3.3236363636363646
Andrew Stanton,3.6288888888888877
Andrew Stevens,2.9500000000000006
Andrew Tiernan,3.2026086956521738
Andrew Tombes,3.3573076923076925
Andrew Wilson,2.973333333333333
Andrew W. Walker,2.973666666666667
Andrex,3.5479999999999996
Andrey Mironov,3.651428571428571
Andrey Smolyakov,3.0223076923076926
Andri Mashadi,3.1975
Andrine Sæther,3.3718181818181816
Andrzej Konopka,3.3085
Andrzej Krasicki,3.5481250000000006
Andrzej Łapicki,3.543636363636364
Andrzej Mastalerz,3.453157894736842
Andrzej Pieczyński,3.49
Andrzej Seweryn,3.4973529411764703
Andrzej Szenajch,3.50125
Andy Bradshaw,2.6781818181818178
Andy Buckley,2.967222222222222
Andy Cheng,3.1133333333333333
Andy Davoli,3.0350000000000006
Andy Dick,2.7888888888888888
Andy García,3.0073913043478266
Andy Griffith,3.3194444444444446
Andy McPhee,3.101578947368421
Andy Milder,3.070625
Andy Milonakis,2.658333333333333
Andy Samberg,3.135454545454546
Andy Serkis,3.391272727272728
Andy Stahl,3.083
Andy Thompson,2.888235294117647
Andy Warhol,3.5250000000000004
Ane Dahl Torp,3.213157894736842
Anémone,3.2812
Anette Støvelbæk,3.3649999999999998
Aneurin Barnard,3.2044444444444444
Angela Bassett,3.244999999999999
Angela Bettis,3.017333333333333
Angela Clarke,3.4018181818181814
Angela Curran,3.4189999999999996
Angela Finocchiaro,3.0391176470588235
Angela Greene,3.2099999999999995
Angela Lansbury,3.3810294117647057
Ángel Álvarez,3.487894736842105
Angela Mao Ying,3.475454545454545
Angela Pietropinto,3.250588235294118
Angel Aquino,3.462666666666667
Angela Trimbur,2.9366666666666665
Angela Winkler,3.5116666666666663
Angel David,3.0869230769230773
Ángel del Pozo,3.3413333333333335
Angeli Bayani,3.4842105263157896
Angélica Santos,3.5305
Angelic Zambrana,2.853
Angelique Pettyjohn,3.069
Ángel Menéndez,3.1977777777777776
Angelo Boscariol,3.2796
Angelo Casadei,3.3314814814814815
Angelo Infanti,3.311333333333334
Angelo Pellegrino,3.3145454545454545
Angelo Ragusa,3.137058823529412
Angelo Rossitto,3.1017073170731706
Angel Tompkins,3.0821428571428564
Anger Zsolt,3.2440000000000007
Angga Yunanda,3.069375000000001
Anggika Bölsterli,2.9847058823529418
Angie Castrence,3.353333333333333
Angie Cepeda,3.114
Angie Dickinson,3.2728947368421055
Angie Everhart,2.828
Ang Lee,3.468
Angourie Rice,3.181052631578947
Angus Barnett,3.19
Angus MacKay,3.2875
Angus MacLane,3.2841666666666662
Angus Sampson,2.9844999999999997
Angus Wright,3.0696296296296293
Ania Marson,2.8799999999999994
Anica Dobra,3.493125
Anika Noni Rose,3.0929999999999995
Anil Kapoor,3.02875
Anil Nedumangad,3.243333333333333
Anirban Bhattacharya,3.215833333333333
Anish Kuruvilla,3.025384615384615
Anita Björk,3.4478571428571425
Anita Brown,2.8231578947368425
Anita Ekberg,3.2104166666666667
Anita Garvin,3.36
Anita Morris,3.0174999999999996
Anita Pallenberg,3.363888888888889
Anita Sharp-Bolster,3.4725
Anita Strindberg,3.2681818181818185
Anita Zagaria,3.318181818181819
Anja Kling,3.023076923076923
Anjali Aneesh Upasana,3.016571428571429
Anjana Appukuttan,2.9259999999999997
Anjan Dutt,3.4299999999999997
Anjanette Comer,3.0569999999999995
Anja Schneider,3.2889999999999993
Anjelah Johnson-Reyes,2.775
Anjelica Huston,3.3334999999999995
Anju Aravind,3.1570000000000005
Anju Kurian,3.221999999999999
Anke Engelke,3.109583333333333
Anna Akana,2.8200000000000003
Anna Asp,3.1850000000000005
Annabella Incontrera,3.1709090909090913
Annabelle Dexter-Jones,2.945
Annabelle Gurwitch,2.919444444444444
Annabelle Wallis,2.862727272727273
Anna Böttcher,3.072857142857143
Anna Camp,2.934736842105263
Anna Carena,3.5669999999999993
Anna Cathcart,2.757
Anna Chancellor,3.180294117647059
Anna Chlumsky,2.998571428571428
Anna Colwell,2.8458333333333337
Anna Ferruzzo,3.2000000000000006
Anna Foglietta,2.996666666666667
Anna Friel,2.9512000000000005
Anna Gaylor,3.2318181818181815
Anna Geislerová,3.3358823529411765
Anna Gunn,3.09235294117647
Anna Hagan,3.134
Anna Ishibashi,3.338
Anna Kotova,3.214545454545454
Anna Kuchma,3.000666666666667
Anna Lee,3.4413793103448276
Anna Maguire,3.3366666666666664
Anna Margaret Hollyman,3.051764705882353
Anna Maria Horsford,2.9852000000000003
Anna Mathias,2.808
Anna Maxwell Martin,3.4657142857142857
Anna May Wong,3.2621052631578946
Anna Mikhalkova,3.3414285714285716
Anna Mouglalis,3.341428571428573
Anna Orso,3.2746153846153847
Anna Paquin,3.285609756097561
Annapoorna,3.0702631578947366
Anna Q. Nilsson,3.4626666666666663
AnnaSophia Robb,3.032608695652174
Anna Thalbach,3.146153846153846
Anna Thomson,3.3739999999999997
Anna Wintour,3.4086363636363632
Ann Bell,3.305454545454545
Ann Codee,3.3551612903225805
Ann Cusack,3.0978947368421057
Ann Dvorak,3.3024999999999998
Anne Archer,3.0634375000000005
Anne Azoulay,3.4384615384615387
Anne Baxter,3.4090000000000007
Anne Blake,3.532
Anne Consigny,3.4095999999999997
Anne DeSalvo,3.152142857142857
Anne Dorval,3.5394444444444444
Anne-Élisabeth Bossé,3.3663636363636367
Anne Fletcher,3.0105
Anne Francis,3.307
Anne G. Sterling,3.1758333333333333
Anne Haney,3.184117647058823
Anne Hathaway,3.17
Anne Heywood,3.3190000000000004
Anne Jackson,3.2009999999999996
Anneke von der Lippe,3.098
Anneke Wills,3.489285714285714
Anne Lambton,3.3979999999999997
Anne Le Ny,3.294545454545455
Annelise Hesme,3.034615384615385
Anne Lockhart,3.046296296296296
Anne Loiret,3.2295238095238097
Anne Marie DeLuise,2.774285714285714
Anne-Marie Duff,3.2924999999999995
Anne Marie Ottersen,3.309
Anne Marit Jacobsen,3.328181818181818
Anne Meara,3.244545454545455
Anne Nagel,3.1273333333333335
Anne Parillaud,3.3761538461538456
Anne Ramsay,2.937142857142857
Anne Ramsey,3.1585
Anne Reemann,3.459090909090909
Anne Reid,3.261538461538462
Anne Serra,3.0330000000000004
Anne Seymour,3.2921052631578944
Anne Shirley,3.418888888888889
Anne Suzuki,3.4072222222222224
Anne Sward,2.9246153846153855
Anne Tirard,3.4100000000000006
Ann E. Todd,3.4066666666666667
Annette Badland,3.2563157894736836
Annette Crosbie,3.070666666666666
Annette Funicello,3.1739999999999995
Annette O'Toole,3.164090909090909
Anne Watanabe,3.0690909090909098
Ann Firbank,3.329411764705883
Ann Gillis,3.4391666666666665
Ann Harding,3.2750000000000004
Annick Alane,3.376470588235294
Annie Golden,3.2147058823529417
Annie McEnroe,3.2013333333333334
Annie Mercier,3.3606249999999998
Annie Mumolo,3.0012499999999998
Annie O'Donnell,3.099444444444444
Annie Parisse,3.068
Annie Pisapia,3.1610000000000005
Annie Ross,3.2239999999999998
Annika Hallin,3.343750000000001
Annika Pergament,2.712142857142857
Annisa Hertami,3.2490909090909095
Ann Lynn,3.399230769230769
Ann-Margret,3.1629411764705884
Ann McCrea,3.5
Ann Miller,3.436999999999999
Ann Robinson,3.311428571428572
Ann Ryerson,3.2939999999999996
Ann Shoemaker,3.3404347826086958
Ann Staunton,3.3445454545454543
Ann Todd,3.3953333333333333
Anny Duperey,3.274
Anoop Menon,3.1038235294117658
Anouk Ferjac,3.6200000000000006
Anouk Grinberg,3.3970588235294117
Anri Katsu,3.7086666666666663
Anselmo Vasconcelos,3.310526315789474
Anthony Anderson,2.8963636363636356
Anthony Azizi,2.738181818181818
Anthony Bajon,3.28
Anthony Bishop,2.9825
Anthony Bushell,3.383571428571428
Anthony Calf,3.2425
Anthony Chinn,3.340769230769231
Anthony Christian Potenza,2.987
Anthony Dawson,3.315384615384616
Anthony DeSando,3.092727272727273
Anthony Eisley,2.9075
Anthony Eustrel,3.28
Anthony Falcon,3.389090909090909
Anthony Geary,3.224166666666667
Anthony Harrison,2.795
Anthony Higgins,3.1454999999999997
Anthony Lang,3.518333333333333
Anthony LaPaglia,3.1633999999999998
Anthony Lemke,3.0133333333333336
Anthony Michael Frederick,2.869285714285714
Anthony Molinari,3.056206896551723
Anthony O'Donnell,3.254705882352941
Anthony Paliotti,3.355454545454546
Anthony Perkins,3.318363636363638
Anthony Quayle,3.453333333333333
Anthony Quinn,3.347752808988765
Anthony Ramos,3.2590909090909084
Anthony Rapp,3.315
Anthony Redondo,3.4511111111111106
Anthony Ruivivar,3.125833333333333
Anthony Sagar,3.3016666666666663
Anthony Sherwood,2.867857142857143
Anthony Steel,3.219285714285714
Anthony Stewart Head,3.040769230769231
Anthony Stuart,3.446
Anthony Warde,3.298
Anthony Zerbe,3.2680000000000007
Antje Traue,2.964
Antoine Balpêtré,3.61
Antoine Basler,3.409166666666667
Antoine Baud,3.3949999999999996
Antoine Duléry,3.0480952380952377
Antoine Gouy,3.1561904761904764
Anton Bogdanov,2.9539999999999997
Anton Diffring,3.2293750000000006
Antonella Attili,3.293333333333333
Antonella Lualdi,3.5127272727272723
Antonello Fassari,3.0552941176470587
Antonia Buresi,3.4449999999999994
Antonia Rey,3.2505263157894726
Antonia Truppo,3.19
Antonia Zegers,3.303888888888889
Antoni Królikowski,2.927272727272727
Antonino Bruschetta,3.1572727272727263
Antonio Aakeel,3.034
Antonio Acqua,3.621666666666666
Antonio Allocca,3.210526315789474
Antonio Banderas,3.017777777777778
Antonio Buíl,3.025
Antonio Cantafora,3.0200000000000005
Antonio Catania,3.211176470588236
Antonio Cayonne,3.022727272727272
Antonio Fargas,3.21
Antonio Ferrandis,3.459166666666667
Antonio Fragoso,2.9969230769230766
Antonio Gamero,3.4607692307692304
Antonio Gerardi,3.195555555555555
Antonio Gil,3.1390909090909087
Antonio Jiménez Escribano,3.3689999999999998
Antonio Molino Rojo,3.566666666666667
Antonio 'Morris' Durán,3.2324999999999995
Antonio Pedro,3.1191304347826083
Antonio Petrocelli,3.403809523809524
Antônio Pitanga,3.5310810810810804
Antonio Resines,3.0708108108108108
Antonio R. Frausto,3.469230769230769
Antonio Tabet,2.9499999999999997
Anton Lesser,3.374705882352941
Anton Northpole,3.4075
Anton Rodgers,3.352
Anton Yakovlev,3.1592857142857143
Antony Carrick,3.3557142857142854
Anton Yelchin,3.08586956521739
Antony Sher,3.3050000000000006
Antti Reini,3.4035714285714294
Antti Virmavirta,3.3679999999999994
Antwon Tanner,3.1409090909090907
Anu Emmanuel,2.8626666666666667
Anu Hasan,3.2523076923076926
Anu Mohan,3.107333333333334
Anupama Kumar,3.1982608695652175
Anupam Shyam,3.3259999999999996
Anupam Tripathi,3.3146153846153843
Anurag Kashyap,3.2678947368421056
Anushka Sharma,3.1247619047619044
Anushka Shetty,3.1154999999999995
Anu Sinisalo,3.1409090909090907
Anusree Nair,3.059444444444444
Anya Taylor-Joy,3.245357142857142
Aoba Kawai,3.529230769230769
Aoi Koga,3.5881250000000002
Aparna Sen,3.6266666666666665
Aparshakti Khurana,3.007333333333334
Appukutty,3.3085714285714287
April Grace,3.206363636363636
April Margera,3.3449999999999998
April Winchell,2.9654999999999996
Aramis Knight,2.902727272727273
Arata Furuta,3.3532352941176473
Arata Iura,3.5128571428571425
Arata Yamanaka,3.3463636363636367
Aravind Akash,3.4114285714285715
Arcelia Ramírez,3.3545454545454545
Archana,3.3466666666666662
Archana Puran Singh,3.0184210526315796
Archie Adamos,3.276190476190476
Archie Duncan,3.2409999999999997
Archie Hahn,3.086060606060606
Archie Savage,3.508
Archie Twitchell,3.5090476190476183
Arch Johnson,3.369999999999999
Arden Myrin,2.9787999999999992
Ardit Erwandha,3.187647058823529
Arduíno Colassanti,3.450833333333333
Aretha Franklin,3.4859999999999998
Argentina Brunetti,3.3433333333333337
Ariana Greenblatt,2.895
Ariana Richards,3.272307692307692
Ariane Ascaride,3.411923076923076
Ariane Labed,3.4068181818181817
Ariane Schluter,3.361666666666667
Arian Moayed,3.098181818181818
Aria Noelle Curzon,2.9499999999999997
Ariauna Albright,2.717
Ari Cohen,3.235384615384615
Arié Elmaleh,3.0175000000000005
Arief Didu,3.1040000000000005
Arieh Worthalter,3.3008333333333333
Arie Kriting,3.1443749999999997
Arielle Dombasle,3.4288888888888893
Arielle Kebbel,2.5373076923076923
Ariel Levy,2.66125
Arif Brata,3.1318181818181814
Arija Bareikis,2.9099999999999993
Ari Lehman,3.075
Ari Millen,2.811
Ari Ozawa,3.5483333333333333
Aristide Caporale,3.576470588235294
Arjai,2.7841666666666662
Arjun Ashokan,3.2304166666666667
Arjun Kapoor,2.8536842105263163
Arjun Mathur,3.2427272727272727
Arjun Nandhakumar,2.900666666666667
Arjun Sarja,3.1419047619047613
Arlen Dean Snyder,3.1561538461538468
Arlene Muhlach,2.9815384615384612
Arlene Newman,2.597
Arliss Howard,3.3449999999999998
Arly Jover,3.1060000000000003
Armand Kaliz,3.3649999999999998
Armando Acosta,3.4357142857142855
Armando De Razza,2.9853846153846155
Armando Gutiérrez,3.0035714285714277
Armando Hernández,3.061304347826087
Armando Riesco,3.2799999999999994
Armando Tortorici,3.425
Armand Schultz,3.293636363636364
Armelle,3.042
Armen Dzhigarkhanyan,3.481875000000001
Armie Hammer,3.112068965517241
Armin Mueller-Stahl,3.325714285714286
Armin Shimerman,3.0585185185185186
Arnaldo Caivano,3.3178947368421055
Arnaud Henriet,3.244545454545455
Arndt Schwering-Sohnrey,3.491538461538461
Arno Frey,3.3822727272727273
Arnold Chon,2.7357894736842105
Arnold Diamond,3.2689473684210526
Arnoldo Foà,3.3699999999999997
Arnold Pinnock,2.8391304347826085
Arnold Reyes,3.296923076923077
Arnold Roberts,3.4092307692307693
Arnold Schwarzenegger,3.125194805194805
Arnold Vosloo,2.848260869565217
Aron Kincaid,3.0263636363636364
Arón Piper,2.9675
Aron Tager,2.9545000000000003
Arron Shiver,3.0263636363636364
Arsène Mosca,3.154375
Arsenio Hall,3.2969565217391303
Arsinée Khanjian,3.4672727272727273
Art Baker,3.2894117647058816
Art Camacho,2.870714285714286
Art Carney,3.154347826086956
Art Dupuis,3.417894736842104
Arte Johnson,3.1053846153846156
Artemio Antonini,3.336153846153846
Artemis Pebdani,2.819090909090909
Art Evans,3.2267567567567563
Art Garfunkel,3.427142857142857
Art Gilmore,3.4899999999999993
Art Hindle,2.981666666666667
Art Howard,3.6227272727272735
Arthur Anderson,3.4189999999999996
Arthur Aylesworth,3.3858974358974363
Arthur Batanides,2.999166666666666
Arthur Belasco,3.36
Arthur Berkeley,3.484615384615385
Arthur Burghardt,3.17
Arthur Darvill,3.3870000000000005
Arthur Dupont,3.176875
Arthur Gould-Porter,3.2810526315789477
Arthur Hill,3.2972222222222225
Arthur Hiou,2.7025
Arthur Hohl,3.44
Arthur Howard,3.3466666666666662
Arthur Hoyt,3.4590476190476185
Arthur Igual,3.3684615384615384
Arthur J. Nascarella,3.3311538461538466
Arthur Kennedy,3.4395833333333337
Arthur Kohl,3.0700000000000003
Arthur Malet,3.3370370370370375
Arthur Miller,3.6
Arthur Q. Bryan,3.474736842105263
Arthur Stuart Hull,3.5678947368421055
Arthur Taxier,3.1545454545454543
Arthur Treacher,3.2904545454545455
Arthur V. Johnson,3.2430769230769227
Artie Ortego,3.2512903225806444
Art LaFleur,2.931666666666667
Art Malik,3.066538461538461
Art Miles,3.3446666666666665
Art Parkinson,2.968
Art Smith,3.4804166666666667
Artur Barciś,3.6952173913043476
Arturo Castro,2.986666666666666
Arturo de Córdova,3.56
Arturo Gil,2.713076923076923
Arturo Soto Rangel,3.5877777777777777
Arturo Venegas,3.2550000000000003
Artur Smolyaninov,3.0081249999999993
Artur Żmijewski,3.334
Artus de Penguern,3.357142857142857
Arulnithi,3.130909090909091
Arun,3.1481818181818184
Aruna Irani,3.3349999999999995
Arun Bali,3.30875
Arunoday Singh,2.870833333333333
Arun Vijay,3.0657142857142863
Arve Opsahl,3.3638461538461537
Arvin Kananian,3.3609999999999998
Arya Babu,2.9249999999999994
Arye Gross,3.07
Asako Dodo,3.5127272727272727
Asami Imai,3.5490000000000004
Asami Mizukawa,3.3676470588235294
Asami Seto,3.476944444444444
Asao Uchida,3.5889999999999995
A.S. Byron,3.476363636363636
Ashanti,3.0780000000000003
Asha Sarath,3.0940000000000003
Ashish Vidhyarthi,3.10202380952381
Ashley Bell,2.7523076923076917
Ashley Jensen,3.308636363636364
Ashley Johnson,3.26
Ashley Lambert,2.7553846153846155
Ashley LeConte Campbell,2.8772727272727274
Ashley McGuire,3.324166666666667
Ashley Olsen,2.983448275862069
Ashley Rae Spillers,3.0610000000000004
Ashley Scott,2.8664705882352934
Ashley Thomas,2.986153846153847
Ashley Walters,3.012
Ashokan,3.2721621621621626
Ashok Kumar,3.4586666666666672
Ashok Saraf,3.13
Ashok Selvan,3.2357894736842105
Ashton Leigh,2.6506666666666665
Ashton Sanders,3.3590000000000004
Ashutosh Rana,2.9959523809523807
Ashwini Kalsekar,2.9563157894736833
Ashwin Kakumanu,3.171818181818182
Ashwin Kumar,3.1018750000000006
Ashwin Mushran,2.9492857142857143
Asia Argento,3.1417499999999996
Asif Ali,3.1240322580645157
Asif Basra,3.062727272727272
Asim Chaudhry,3.2406249999999996
Asiye Dinçsoy,3.2383333333333337
Asser Yassin,3.3310000000000004
Assim Jamal,3.100588235294117
Assumpta Serna,3.3494736842105257
Astrid Bergès-Frisbey,3.1410000000000005
Astrid Whettnall,3.144545454545454
Asuka Kurosawa,3.302857142857143
Asunción Balaguer,3.2900000000000005
Ata Demirer,3.026470588235295
Atanas Srebrev,2.527777777777777
Atharvaa Murali,3.054166666666666
Athena Karkanis,2.8941666666666666
Athene Seyler,3.3443749999999994
Atıf Kaptan,3.1699999999999995
Atila Pesyani,2.7378571428571425
Atle Antonsen,3.2681818181818185
Ato Essandoh,3.0555555555555554
Atomu Mizuishi,3.1
Atsuko Tanaka,3.452285714285714
Atsuko Yuya,3.451304347826087
Atsuro Watabe,3.523571428571429
Atsushi Abe,3.3
Atsushi Miyauchi,3.501
Atsushi Watanabe,3.8725
Attila Árpa,2.984666666666666
Attilio Dottesio,3.3142105263157893
Atul Kulkarni,3.171388888888888
Aubrey Mallalieu,3.275000000000001
Aubrey Mather,3.4250000000000003
Aubrey Plaza,3.1231111111111116
Audie Murphy,3.3152380952380955
Audra McDonald,3.242
Audrey Dana,3.1052631578947363
Audrey Fleurot,3.0990909090909096
Audrey Hepburn,3.4757575757575756
Audrey Lamy,3.1062500000000006
Audrey Totter,3.354
Audrey Wasilewski,2.883333333333333
Augie Duke,2.766153846153846
Augusto Zucchi,3.1686666666666663
August Schellenberg,3.1115789473684208
Augustus Prew,2.8992857142857145
Aura Garrido,3.0893333333333333
Aurélie Moeremans,2.97
Aurora Perrineau,2.5860000000000003
Aurora Quattrocchi,3.320555555555555
Aurore Broutin,3.245333333333334
Aurore Clément,3.4810000000000003
Austin Abrams,2.9947058823529407
Austin Butler,3.0030769230769243
Austin Lin,2.886
Austin Nichols,2.925
Austin Trevor,3.362222222222222
Austin Wai Tin-Chi,3.3652631578947365
Ava Cadell,2.779
Ava DuVernay,3.66
Ava Gardner,3.3088235294117645
Ava Grace Cooper,3.0254545454545454
Avan Jogia,2.887777777777777
Avantika,2.73
Ave Ninchi,3.565384615384615
Avery Brooks,3.5170000000000003
Avijit Dutt,3.2138461538461534
Avon Long,3.5
Avril Lavigne,3.098333333333333
Awkwafina,3.115185185185185
Axel Daeseleire,3.2061538461538466
Axel Milberg,3.182631578947369
Axel Prahl,3.257333333333333
Axel Stein,2.824117647058824
Aya Endo,3.5450000000000004
Aya Hisakawa,3.4562745098039205
Ayahi Takagaki,3.4676470588235295
Ayaka Asai,3.5321428571428575
Ayaka Saito,3.629166666666667
Ayako Kawasumi,3.568333333333333
Ayako Wakao,3.6955
Ayana Taketatsu,3.2928
Ayane Sakura,3.4791428571428575
Ayanna Berkshire,3.3027272727272727
Aya Suzaki,3.4171428571428577
Ayda Aksel,3.125
Aydemir Akbaş,3.1780000000000004
Ayden Mayeri,2.9884615384615385
Ayesha Dharker,3.285
Ayesha Raza Mishra,2.817368421052631
Ayesha Takia,2.9892857142857143
Aykut Kayacık,3.166363636363636
Aylin Tezel,3.186363636363636
Aymen Hamdouchi,2.9327272727272726
Aymen Saïdi,3.2409999999999997
Ayşen Gruda,3.251025641025641
Ayşenil Şamlıoğlu,3.131176470588235
Ayu Laksmi,3.2230000000000003
Ayumi Fujimura,3.5455999999999994
Ayumi Ito,3.514615384615384
Ayumu Murase,3.5351282051282045
Ayumu Saito,3.498333333333333
Ayushita Nugraha,3.286363636363636
Ayushmann Khurrana,3.178636363636364
Azeez,3.5963636363636367
Aziz Ansari,3.197666666666667
Azusa Tadokoro,3.446666666666667
Baat Leung-Gam,3.345625
Babak Hamidian,2.669523809523809
